text,source_dataset,source_subdomain,original_label,stratum,data_id
"Я обращался за помощью: сначала к психологу, после к психиатру.",presuicidal,,защитные факторы/поиск помощи;клинические проявления/другие психические расстройства,presuicidal_multilabel_bsp,b09eee79c3384262baf91e9eb8ffcadd-5
"К 7 годам, меня бросили родители, после своего развода.",presuicidal,,проблемы в семье/распад семьи;проблемы в семье/сложные отношения с родственниками,presuicidal_multilabel_bsp,4aba753a46dc460a8558eb92fda2ca39-37
"вновь потеряла работу, жилья своего нету, квартиру продала, живу у молодого человека стиснув зубы, мы вместе 3 года, отношения уже никакие.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;другое/проблемы с деньгами (нищенство, долги)",presuicidal_multilabel_bsp,0214d15c45a8433cb385201c4555c5d1-9
"У меня было несколько попыток суицида в разные годы жизни, самое смешное на первый меня подтолкнули родители.",presuicidal,,клинические проявления/попытка суицида в прошлом;проблемы в семье/сложные отношения с родственниками,presuicidal_multilabel_bsp,54faab5dbc6e43ce9bf81796f9b9ad22-3
"Сессию я сдала на одни ""5"", мама очень радовалась.",presuicidal,,защитные факторы/наличие позитивных социальных связей;защитные факторы/позитивная самооценка,presuicidal_multilabel_bsp,40c3a50eea5142d1ac476ba103ae885a-6
"Мы очень любили друг друга у нас была полная гармония в отношениях, думали о детях.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,663c897878ad45ea8781ba1e5ae647a1-0
"Я попросту устал от своей никчемной жизни, в которой одна несправедливость.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_bsp,ce735e9bcc51424c8e320842620cd154-3
"Я самая ужасная дочь, я постоянно вру маме, это уде вошло в привычку.",presuicidal,,"деструктивное поведение/проблемы с законом, дисциплиной;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_bsp,f7ec8d5c2c174609a7e483d244e93778-1
"Меня это очень мучает, я плачу каждую ночь.",presuicidal,,"клинические проявления/бессоница;клинические проявления/плач, истерики;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_bsp,510fc0c6c4ef4aec830553c91ecc1bb1-5
"Меня окружали сотни комплексов, многие из которых сохранились до сих пор. У меня нет друзей.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_bsp,b6611bf2bd61443290643e1146efe811-5
"они меня очень любят, я всегда была хорошей мамой, всем образование дала.",presuicidal,,защитные факторы/наличие позитивных социальных связей;защитные факторы/позитивная самооценка,presuicidal_multilabel_bsp,61ed56065ca346d7b52c3253651b2c03-48
"Встретила парня, полюбила его, после окончания института мы поженились.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,11d7fa6297854c9693dea81b36c4e108-0
"Коротко о себе (без приувеличения): я мужчина семейный, у меня дочка 5 лет, я ее безумно люблю.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,00a5b18f2bdb409382551dc8c0a2b9ac-2
"у меня совершенно нет энергии, меня все угнетает.",presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_bsp,71792a6d9297458cbae93ab0153881e5-4
"Сегодня порезал себя, прошу помогите, я хочу жить счастливой жизнью.",presuicidal,,деструктивное поведение/самоповреждение;защитные факторы/поиск помощи;защитные факторы/поиск счастья и радости,presuicidal_multilabel_bsp,0bd1c294923b4558bfb2d6b2492bc15a-23
"Мне жалко детей, я их очень люблю.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,86c6477cc03c4b39bad6262d54eb00c3-32
"У меня такая проблема, я ненавижу себя.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_bsp,38bd1af4555645c792062aa3b5b4107a-0
"Отношения с родными ужасные, друзей нет, я абсолютно один.",presuicidal,,"проблемы в семье/сложные отношения с родственниками;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_bsp,8a191224d77c490cbd71b3ce1bb660ed-2
"Недавно он приезжал ко мне, рядом с ним я чувствую себя самой счастливой.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/наличие позитивных социальных связей",presuicidal_multilabel_bsp,c32b51e19c1843c5be9416a7699ed6a9-22
"Он очень хороший человек, в его присутствии мне становилось легко.",presuicidal,,защитные факторы/наличие позитивных социальных связей;защитные факторы/поддерживающие состояния и ситуации,presuicidal_multilabel_bsp,a9f3dff7cb1d4a40817e00bff5e28a9b-12
"От резкой смены полюсов с «псих+» на «псих–» за год довел меня до нейродвигательного расстройства ( все тело тряслось, еле ходил.",presuicidal,,"клинические проявления/другие психические расстройства;клинические проявления/физические заболевания, инвалидность",presuicidal_multilabel_bsp,856291bf37694c19bc10dc49135b779a-64
"Последние дни задумываюсь о самоубийстве очень серьёзно, всё мне видится в сером цвете.",presuicidal,,"смерть/мысли о смерти;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_bsp,d3d127310b014cbf8286aaeec6369d29-19
"мне было просто хорошо быть рядом, чувствовать его.",presuicidal,,"защитные факторы/выражение любви;защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_multilabel_bsp,9abc0f866d3c4b89890dcaacdf1bcf23-9
"Мой молодой человек - удивительнейший, к слову!",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,b543b2e0caf64580bd53782dc784f4f7-7
"От суицида меня удерживает мысль о маме, которая подарила мне жизнь.",presuicidal,,защитные факторы/наличие позитивных социальных связей;смерть/мысли о смерти,presuicidal_multilabel_bsp,43b10b98d0a649b38795ec61d2db06f2-21
"Плюс ещё я в затяжной депрессии, из которой меня некому вытаскивать.",presuicidal,,"клинические проявления/депрессия;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_bsp,b2aec94ebb2f45ad9d48258525e78218-16
"18) Я отчислилась оттуда, теперь из-за этого у семьи проблемы с субсидией.",presuicidal,,проблемы в семье/сложные отношения с родственниками;другое/проблемы с профессиональным определением и реализацией,presuicidal_multilabel_bsp,ed010c48c03f456b95648f74d3e5cc17-23
"Я ему говорю: сынок, я тебя люблю.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,502281419c844e57a1a7ef80fcf5d378-18
"Мальчики уделяли им знаки внимания, я была серой мышью.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_bsp,33a099b5d70f41f4b7317a04d44f6eda-47
"Мне всю жизнь приходилось скрывать свою действительную ориентацию, при этом я умудрилась выйти замуж.",presuicidal,,клинические проявления/другие психические расстройства;другое/деструктивные установки,presuicidal_multilabel_bsp,e8441da230b44cdf9575aa6f9e1c97a6-1
"Мы начали с ним дружить, он был моей первой любовью.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,1bddfe047ba243d3bdc30f46fc3efb8a-3
"У меня были с ним потрясающие отношения, я любила его.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_bsp,08e98cc193ef4ed8b622cddb63ed8750-8
"Я родила девочку, была очень счастлива.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/наличие позитивных социальных связей",presuicidal_multilabel_bsp,101b1451561a47ba9dd31bcc49fae35a-56
"Мне поставили диагноз панические атаки, я начала лечиться.",presuicidal,,"клинические проявления/тревожность, страх, фобии;клинические проявления/другие психические расстройства",presuicidal_multilabel_bsp,bb9983edf7374b5fa0fcb114aad1a28a-10
"Летом мне при печати диагноз хронического остемелита, у меня была депрессия.",presuicidal,,"клинические проявления/депрессия;клинические проявления/физические заболевания, инвалидность",presuicidal_multilabel_bsp,31b7d95ed7b448758c9f347966a12564-11
"Из-за нехватки денег меня выселяют из квартиры, скоро придется бросить учебу.",presuicidal,,"деструктивное поведение/проблемы с законом, дисциплиной;другое/проблемы с деньгами (нищенство, долги)",presuicidal_multilabel_bsp,c0c9751b40f84cb8b8c46cfb0d2c62ae-7
"Я была так счастлива с ним, мне было так хорошо.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/наличие позитивных социальных связей",presuicidal_multilabel_bsp,c1b756fe8c7542ac97b55d726a4a8d05-38
"Сейчас я хочу покончить с собой, из-за одного мальчика, в которого я очень сильно влюблена уже год. Он для меня практически всё!",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;смерть/мысли о смерти",presuicidal_multilabel_bsp,a0a6be15f439430ebd8e69444a233a3f-6
"Я с 13 лет страдаю депрессией, в 16 у меня была уже попытка суицида, меня тогда спасли.",presuicidal,,клинические проявления/депрессия;клинические проявления/попытка суицида в прошлом,presuicidal_multilabel_bsp,598bf71759d94c9485814279a2ddcd5c-13
"У меня постоянные депрессии, все время хочется плакать.",presuicidal,,"клинические проявления/депрессия;клинические проявления/усталость, стресс, истощение ресурсов",presuicidal_multilabel_bsp,b17ef1c69ccf46b390074bde2cef26f7-3
"Я жил в нормальной, благополучной семье, меня все устраивало, я радовался жизни.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/наличие позитивных социальных связей",presuicidal_multilabel_bsp,2954e255d7fb420895634432d817c452-1
"Я хочу умереть, нет сил на существование никаких.",presuicidal,,"смерть/мысли о смерти;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_bsp,cbf9a03a805947a19ecbc12e3e6b5833-2
"У меня начинается депрессия, плохое настроение.",presuicidal,,"клинические проявления/депрессия;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_bsp,bbcc10c161154d83ae2f41560bfdfe0d-11
"Я стал лучшим учеником школы, меня показывали по ТВ, в общем, я вновь на волне.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/позитивная самооценка",presuicidal_multilabel_bsp,bc08834cfe1540dd922bbb4e33d48f1a-51
"В общем все уладилось, я нашел работу в небольшой комании, хороший директор, коллеги.",presuicidal,,"защитные факторы/наличие позитивных социальных связей;защитные факторы/наличие целей, планов на будущее, любимого дела",presuicidal_multilabel_bsp,c6653a72b9d94aa197df0e890a5fd2d4-10
"Слава Богу, тогда я полностью восстановилась, на службе наградили.",presuicidal,,"защитные факторы/наличие целей, планов на будущее, любимого дела;защитные факторы/положительная динамика",presuicidal_multilabel_bsp,81537ec99a454493a7c32b62dd345575-17
"Мне было очень больно, я чувствовала себя одинокой.",presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_bsp,7394764658e645d89e17720bd7fa560d-11
"Я такая молодец боже😭😭😭 Пришли предварительные результаты Олимпиады по литературе, там 91/100😭😭😭 это третье место в городе😭😭😭",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/позитивная самооценка",presuicidal_multilabel_bsp,a44e50f89a5d4f2583e8eedea1c45bf2-0
"Я хожу на вокал, неплохо пою.",presuicidal,,"защитные факторы/наличие целей, планов на будущее, любимого дела;защитные факторы/позитивная самооценка",presuicidal_multilabel_bsp,d4042c96824b40ed8303828c195a06db-1
"Приходят мысли о самоубийстве, я разочаровалась в жизни, в людях.",presuicidal,,"смерть/мысли о смерти;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_bsp,4f07c1ded0c5449bbc0f1088d9f638bb-25
"Я опять запил, заиграл, проиграл все, влез в новые долги.",presuicidal,,"клинические проявления/плач, истерики;другое/проблемы с деньгами (нищенство, долги)",presuicidal_multilabel_bsp,4c426e514485457e99b45a857cfe2c26-66
"В 19 лет врач поставил диагноз - транзиторное расстройство личности, чуть позже - эндогенная депрессия, сейчас мне 33.",presuicidal,,клинические проявления/депрессия;клинические проявления/другие психические расстройства,presuicidal_multilabel_bsp,2cec7dde749d46108ca883341e03add1-2
"Проучившись там 1, 5 года, я ещё больше убедилась, что мне совершенно не подходит эта профессия, что у меня нет к ней никаких способностей и всё таки забрала документы, родителям сообщать не стала.",presuicidal,,нерелевантный,presuicidal_monolabel_long,75a2c9b18c8041e8b2b5235c726b9162-7
"Родители привыкли меня опекать, мне 26 лет, но они не слышат чего хочу я, они всегда хотят навязать мне свое мнение.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,e4771e1bea2e459589b3f9e8b39d6998-2
"Мысли о суициде появились как-то спонтанно, а 19 я уже пыталась повеситься, я была одна дома, но это не удалось, к сожалению.",presuicidal,,клинические проявления/попытка суицида в прошлом,presuicidal_monolabel_long,78f0a6ab0ccc4c398a6b6c99b0349d46-17
"Меня раньше как-то мало заботил мой статус, финансовое состояние и т. п. Сейчас я на самом дне, с которого можно и не подняться.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_monolabel_long,85430ccb111147faa98c74ec039aae45-137
на протяжении беременности я уже почуствовала себя мамой я разговаривала с малышом на тот момент я не знала что там мальчик)но каким то оброзом называла его Аланчик)мой малыш.,presuicidal,,защитные факторы/наличие позитивных социальных связей,presuicidal_monolabel_long,49dfadde6f834044a404e47e4539f299-34
"Но в последнее время эта мысль все чаще появляется в моей голове и меня это сильно пугает, пугает то, что сорвусь и сделаю это, возьму лезвие и.",presuicidal,,смерть/мысли о смерти,presuicidal_monolabel_long,940cc949fc7f46a5b7249fd536e69916-3
"Единственная мысль, которая всегда со мной, никогда не покидает меня она, а мысль эта о самоубийстве.",presuicidal,,смерть/мысли о смерти,presuicidal_monolabel_long,a6b62a903b2e4669b4363ae1db19ca08-3
"Мне 24, возраст для того чтобы радоваться жизни, но у меня всё не так. Когда я был маленьким, я всегда любил гулять, были друзья, про школу не забывал.",presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_monolabel_long,148e2d7e71b7411d8d2eee94d42b5c71-0
"У меня нет опыта в общении, не когда не общался с противоположным полом, и со своим тоже.",presuicidal,,нерелевантный,presuicidal_monolabel_long,164ffa50ef26459aa71a98c0a70e7083-41
"И опять получилось, что произошло это у меня на глазах, я ездила с ней в больницу, помогала врачам делать все процедуры, а она всё шептала, что умирает, а я все н хотела слушать.",presuicidal,,"смерть/смерть, несчастный случай или суицид близких",presuicidal_monolabel_long,f8c20c04943848f4abf33e2695893e9c-10
"Но сейчас при малейшей оплошности мама угрожает тем, что снова отправит меня к бабушке и отберет собаку и интернет( А я от него зависима.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,530e3003e0c648a48f7bd88a8ca50850-33
"Дело в том, что я постоянно переживаю за свои прошлые какие-то ошибки, поступки, осознаю то, что неправильно тогда поступала, постоянно мучаю себя, зачем?",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,8603c51d7a134c3382d62215c6a5c909-1
"Но мысль о том, что я осталась на второй год, что все думают, что я уехала лишь бы избежать позора не оставляет меня.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,4c48db586fdc4ad880fce482181a6b3b-26
"Не правильно это хоронить своих детей, он был для меня всё, а как теперь дальше без него?",presuicidal,,"смерть/смерть, несчастный случай или суицид близких",presuicidal_monolabel_long,d1acc0f4f7344c43ad0bcbb732c46397-5
"Маме никогда нет до меня дела, она вечно на работе и ее поддержку и любовь я не получаю.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,887686ab9e704526ae395264b6154e31-16
"Я чувствую себя среди людей не в своей тарелке, но было бы слишком просто списать это на социофобию, ведь с теми, кто был раньше, с друзьями было с самого начала легко и не страшно, просто все они - не те.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_monolabel_long,6320763667f840f89851aa649738f42e-12
"Вижу счастливые картины мира где меня никогда не было, прописываю всё до мелочей, портреты, характеры, случаи и всё лучше чем со мной!",presuicidal,,нерелевантный,presuicidal_monolabel_long,e962ad886ced454db3b6b14461a6046d-84
"Я познакомился с ее родителями, на которых, как она мне сказала, я произвел очень хорошее впечатление.",presuicidal,,нерелевантный,presuicidal_monolabel_long,47f9e6956b354708b26a28888b27d6f4-9
"Маму она не любила (по словам мамы) и разговорам бабушки с мамой;Когда я вернулась жить с мамой, мне было сложно.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,ccca495eb5e747cd9e61af3b78a14d55-15
"У меня мягкий характер, я веселая, общительная, но не навязчивая, всегда всем помогаю, пытаюсь поддерживать и никогда не сделаю никому плохого.",presuicidal,,защитные факторы/позитивная самооценка,presuicidal_monolabel_long,df32b36940c9445591f3ee80578db78b-10
"В общем немного о себе, я тот человек, который когда то был очень позитивен, заряжен на все 100% и главное УВЕРЕН в себе.",presuicidal,,защитные факторы/позитивные установки,presuicidal_monolabel_long,e0656252eda04b2994dcec392291c526-1
"И я понимаю что лучше уже не будет, что каждый мужчина который будет появлялся в моей душе, будет поступать так же.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_monolabel_long,13c62b1d928d45058ddf489a84369f64-3
"Помог один знакомый врач, который как раз позвонил в тот момент, когда уже резала руку( врач - психиатр) После мы с эти молодым человеком виделись одни раз. Я понимала, что не получу желаемого от него, он ко мне ничего не чувствует.",presuicidal,,деструктивное поведение/самоповреждение,presuicidal_monolabel_long,74087344a1c045b4bc030d7a5dfb3a29-9
"Мне плохо от того, что я такая эгоистка, что слабая, думаю только о себе, о том, что никогда не смогу выучиться 4 года, ведь там надо стараться, а я. Так хочется покончить со всем, чтобы больше не было всего этого.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,035a4161de504bf4855e8026d19a9e87-7
"Это продолжалось два месяца, я похудела, выпали волосы, я не знала, как выйти из этой ситуации и что делать, ведь его вещи были ещё у меня.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_monolabel_long,a98a6bfca14c48eb8a0e9a3244d8d54c-19
"а ведь я знаю что я хорош, и могу добиться расположения ЛЮБОЙ дамы любой непикап нет это все, я умею общаться с людьми.",presuicidal,,защитные факторы/позитивная самооценка,presuicidal_monolabel_long,2e1e867fe25740f686b8fed09d5f340c-45
"Мой молодой человек не знал, что я их принимаю тоже, поэтому мне никто не объяснил, что после их приема, развивается зависимость и если их не принимать будет жестокая ломка( как от героина.",presuicidal,,деструктивное поведение/алкоголь и наркотики,presuicidal_monolabel_long,72987d30e89247ab938bcffe882a123d-3
"Да и меня особо не волнует, то что я никому не нравлюсь, раздражают всякие советы типа ""найдёте того, кто полюбит вас такой какая вы есть, не всем парням нравятся худые"" и т. д. Мне это не надо.",presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_monolabel_long,89f88d5dd26440469937c39c12eb0f1e-12
"Когда я еду в метро, я представляю, в какой бы момент я бы взорвал бомбу, будь она у меня, и чем бы я её начинил, в каком бы месте расположил, или взорвал бы её вместе с собой.",presuicidal,,смерть/мысли о смерти,presuicidal_monolabel_long,21bb0d37b4954a8985198f808f9ba4cc-65
"Неделю назад говорила бывшей однокласснице ребенка - мол, не слушай других, ты имеешь право скорбеть столько, сколько надо, никто не может решить за тебя, сколько тебе нужно времени, дай себе это пережить.",presuicidal,,нерелевантный,presuicidal_monolabel_long,1ae5578a6b0b488abab1d70cab343838-0
"Я начинающая певица — певица позвольте заметить без капитала но со знаниями умнием и талантом, правда с угасающей со временем харизмой, но задором в глазах.",presuicidal,,защитные факторы/позитивная самооценка,presuicidal_monolabel_long,d7a3961c02b34e70a2023b57bd1e60f1-0
"Я до сих пор думаю, что однажды могут позвонить и сказать, что это была ошибка, что она жива на самом деле.",presuicidal,,"смерть/смерть, несчастный случай или суицид близких",presuicidal_monolabel_long,bf9961c4c9a74fb8bb272301d7c3dce8-34
"Создавать семью не имеет смысла, ибо дети, которых я любить все равно никогда не буду, умрут, как и я, а все что материально, конечно же, не вечно.",presuicidal,,другое/деструктивные установки,presuicidal_monolabel_long,28a29048bbc54b8a9257308329a4da48-13
"от безденежья, правда я понимаю, что некоторые живут еще хуже, но иногда мне кажется, что единственное правильное решение умереть.",presuicidal,,"другое/проблемы с деньгами (нищенство, долги)",presuicidal_monolabel_long,809001c4fc7a44dcbd3425baa66a597e-5
"Я вырос в обстановке религии( а вот именно православия, но однако видя как живет лучше допустим человек, на 2 класса ниже меня, то подумываеться-'а правда ли и логично что говорят религиозные люди, тоже самое о внешности-почему у моего друга, имеющего 3 балла по украинской аттестации по всем точным наукам( говорят лучше голова на плечах, но это смешно в жестокой жизни, очень много девушек в его 15.",presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_monolabel_long,97149ccf828843c5b518f0c8d336274c-6
"Друзей не особо много, поэтому не думаю, что с моим уходом они будут сильно горевать, мать говори, что я одна сплошная ошибка и то, что рада беременности, так как это ребёнок будет лучше.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,0c03a6e93c1b4ee585ab6e3b8e0b721f-4
"А еще на фото моего класса на пиксельный фотик Мне сегодня 17, и я этого совсем не ощущаю, это странно чуть-чуть Но в целом день был чудесным!",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_monolabel_long,2d8d7c8e27cd4f38ad899f4b50a3b376-1
"Может у меня и нет таких ярких причин для самоубийства, но я все-таки хочу рассказать, почему я так хочу умереть.",presuicidal,,смерть/мысли о смерти,presuicidal_monolabel_long,5cf0f23a1632496e9aad2dbd39df9e15-0
"Кстати, за что он нас бросил др сих пор не сказал, ни он, ни его родители.",presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_monolabel_long,e2070b43de484d3d8003d30101029c07-17
"Прошу не говорить, что ""все впереди"" и не упоминать про возраст, потому что я почти уверен, что с этой проблемой сталкиваются люди не только моего возраста.",presuicidal,,нерелевантный,presuicidal_monolabel_long,b2db542ea94945ee92ea4d011b1eae19-3
"В ""реале"" мне не с кем поделится наболевшим, из за своего разума я практически не выхожу из дома.",presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_monolabel_long,0a9c77c183664681ad5299e3827ee343-2
"Я всегда говорила, что суицид - не выход и что станет только хуже после смерти, это грех.",presuicidal,,защитные факторы/позитивные установки,presuicidal_monolabel_long,c38979eb97d340cbb287c5de7844971c-43
я ни с кем не могу поделиться своими мыслями - лучше держать всё в себе и никому ничего не рассказывать!,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,ba79d2d371d24b1195f168633070333a-8
"Наверно, Вы сочтете меня сумасшедшей, но мечтаю о раковой опухоли, которая избавит меня от жалких попыток жить долго и счастливо.",presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_monolabel_long,fe0ce60bf4a847238f14797ac95c1ccf-39
"все кроме меня( И вроде бы не смертельно, а обидно до слез( Обидно потому, что тот мужчина, который рядом со мной, никогда ни на один праздник не дарит мне подарков и 8 марта не исключение.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_monolabel_long,ffe17ed067a44953a33c0bc503c6de6e-3
"А однажды я услышала как моя мама сказала очень тихо чтобы я не услышала, но я смогла расслышать что она сказала: ""Боже как она достала!",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,b9027d14d8a74855b5b6d3a8f30eb54e-21
"я сколько себя помню плохо училась, но не переживала из-за этого, т. к. знания были, а не было дисцеплины.",presuicidal,,"деструктивное поведение/проблемы с законом, дисциплиной",presuicidal_monolabel_long,a5aaede8ea844c8fbcfe8c582e0f1138-2
"У меня нет интереса ко всему, что происходит вокруг меня, меня не интересуют люди, я скорее стараюсь держаться от них подальше и быть отборчивой, меня не вдохновляют ни планы на будущее, ни работа, ни создание собственной семьи, в общем ничего, что так ценят люди.",presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_monolabel_long,82a72a1f2753436188363f0b536f5a29-5
"Как я поняла, все мои проблемы тянутся из детства и хотя их и нет надобности разрешать, но они мешают мне жить.",presuicidal,,нерелевантный,presuicidal_monolabel_long,c8ea955f687945ce8798ab462e4bfb91-0
"Умереть я хотела, по-моему с детства, только не осознавала этого, просто так не из-за чего когда даже не знала, что такое суицид.",presuicidal,,смерть/мысли о смерти,presuicidal_monolabel_long,5a6b497c9bf143aea3056247acfa20f4-1
"Одевали меня не очень современно мягко говоря, плюс с детства я перенесла несколько операции на глаза, ибо врожденное косоглазие.",presuicidal,,"клинические проявления/физические заболевания, инвалидность",presuicidal_monolabel_long,8c87d4a4802b472e91fe0979c82437d0-5
"В то же время я чувствую, что, избавившись от него, я бы стала другой, я смогла бы вести нормальную жизнь, перестать зажиматься, стала бы уверенной в себе и открытой, убралась бы бессмысленная озлобленность на окружающих.",presuicidal,,нерелевантный,presuicidal_monolabel_long,6209ed16c92745bf96ec1f911fef3889-9
"Большую часть времени окружающие не могут сказать, что мы в депрессии, и нам чертовски трудно обратиться за помощью, и втрое, когда у нас низкое положение.",presuicidal,,нерелевантный,presuicidal_monolabel_long,19fc7786316a44b9a10fdd916a46028f-1
"в 13 первый раз напилась и вообщем то каждый день то пивко то коктель, курить начала, в 15 первые наркотики и все так же не хотелосьжить, временами только забывала об этих мыслях, и воскликала про себя ""ооо как хорошо, даже о смерти не думаю"" вот такое у меня ощущение, что со мной чтото не так, может порча или что?",presuicidal,,деструктивное поведение/алкоголь и наркотики,presuicidal_monolabel_long,4d275ba218064b4eb067e61ac69a48d6-3
"Уточню: для меня нет никаких моральных угрызений если мои родители будут беспокоиться, почему у меня выключен телефон, и что в конечном счете начнут меня разыткивать, прольют много слез и выкурят море сигарет.",presuicidal,,другое/деструктивные установки,presuicidal_monolabel_long,aa184d03fc4445bc99d1445ee961bc60-27
